age,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,contact_telephone,contact_unknown
59,0,-0.4474193419405787,1,0,5,8,-0.12489305603220989,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
57,0,-0.42672786670753626,1,0,5,8,-0.06276315708930202,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
25,0,-0.44971839474425007,1,0,5,8,0.41486044103430225,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
36,0,-0.28123066784661915,1,0,5,8,1.2380816020278316,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,0,-0.4474193419405787,1,0,5,8,-0.47049061890213495,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
44,0,0.4019164509585899,1,0,5,8,-0.3811788891717049,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
50,0,-0.431325972314879,1,0,5,8,-0.30351651549307,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
60,0,-0.4132619860003182,1,0,5,8,-0.9170492675542853,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
58,0,-0.4158894749187998,1,0,5,8,1.3895232307011696,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
36,0,-0.5035819175731223,1,0,5,8,-0.06276315708930202,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
58,0,-0.5669700877314903,1,0,5,8,0.37602925419498484,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
44,0,-0.4474193419405787,1,0,5,8,-0.12877617471614164,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
55,0,-0.4474193419405787,0,0,5,8,-0.3811788891717049,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
29,0,-0.4474193419405787,1,0,5,8,0.4070942036664388,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
54,0,-0.023408317720614767,1,0,5,8,0.030431691325059795,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
48,0,-0.5275577539542666,1,0,5,8,-0.020048851566052853,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32,0,-0.4474193419405787,1,0,5,8,-0.3073996341770018,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
24,0,-0.4812482617660289,1,1,5,8,-0.439425669430681,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
38,0,-0.36760936604170086,0,1,5,8,-0.3268152275966605,1,-0.4114531064930479,-0.25194037067217256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
38,0,-0.3081624292610553,1,0,5,8,-0.5986335354718825,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
47,0,-0.3469178908086585,1,0,5,8,-0.9519973357096709,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
40,0,-0.43953687518513396,1,0,5,8,-0.2841009220734113,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
32,0,-0.4474193419405787,1,0,5,8,-0.4666075002182032,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
57,0,-0.3656387493528397,1,0,5,8,-0.3656464144359779,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,0,-0.1879548112405233,1,0,5,8,0.5158215268165276,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
49,0,-0.3968401802598084,1,0,5,8,0.3837954915628483,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
60,0,-0.414575730459559,0,0,5,8,1.0478087865151762,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
59,0,-0.4280416111667771,1,0,5,8,0.057613522112581986,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
55,0,-0.05165382359429168,1,0,5,8,-0.38894512653956836,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
31,0,-0.43920843907032375,1,1,5,8,-0.33458146496452396,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
54,0,-0.3548003575641032,1,1,5,8,-0.4044776012752953,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
55,0,-0.43986531129994416,1,0,5,8,0.12750965842335335,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,0,0.18876141244677228,1,0,5,8,-0.2996333968091383,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
53,0,-0.32129987385346315,1,0,5,8,-0.319048990228797,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
44,0,-0.25626952312104423,0,1,5,8,-0.18313983629118602,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
55,0,-0.41753165549285076,0,0,5,8,0.3527305420913944,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
49,0,-0.4474193419405787,1,1,5,8,0.05373040342865025,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
55,1,-0.4470909058257685,1,0,5,8,-0.19478919234298125,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
45,0,-0.37976150228967814,1,0,5,8,-0.25303597260195737,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
47,0,-0.3935558191117064,0,0,5,8,-0.17925671760725428,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42,0,-0.22079842272154296,1,0,5,8,-0.9248155049221488,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
46,0,-0.40242359421158175,1,1,5,8,-0.04723068235357505,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
51,0,-0.39059989407841467,1,0,5,8,1.051691905199108,2,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,0,-0.44216436410361554,1,1,5,8,-0.2724515660216161,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
57,0,-0.2877993901428231,1,0,5,8,-0.30351651549307,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
42,0,-0.43099753620006886,0,0,5,8,-0.81608818177206,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
30,0,-0.3974970524894288,1,1,5,8,-0.17537359892332255,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
60,0,-0.35217286864562164,1,0,5,8,1.2613803141314222,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
60,0,-0.42968379174082805,1,0,5,8,-0.1443086494518686,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
57,0,-0.4595714781885559,0,0,5,8,-0.33069834628059225,1,-0.4114531064930479,-0.25194037067217256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,-0.41424729434474883,1,1,5,8,0.6517306807541385,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
55,0,-0.32162830996827335,0,0,5,8,0.11197718368762638,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
60,0,-0.42081601664095275,1,0,5,8,-0.6102828915236777,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39,0,-0.4474193419405787,1,0,5,8,-0.21420478576263996,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
46,0,-0.3722074716490436,1,0,5,8,-0.2375034978662304,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
44,0,-0.6687852833226512,1,0,5,8,-0.004516376830325885,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
53,0,-0.41786009160766097,0,0,5,8,-0.5209711617932475,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
52,0,-0.4053795192448735,1,0,5,8,-0.11324369998041467,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
59,0,-0.38862927738955344,1,0,5,8,-0.7889063509845378,3,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,0,-0.4474193419405787,1,0,5,8,0.5507695949719132,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
44,0,-0.42968379174082805,1,0,5,8,-0.2375034978662304,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
47,0,-0.397825488604239,1,0,5,8,-0.2646853286537526,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
34,0,-0.42738473893715667,0,1,5,8,-0.920932386238217,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
59,0,-0.4375662584962728,1,0,5,8,0.9934451249401318,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
29,0,-0.4372378223814626,1,0,5,8,-0.24915285391802564,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
46,0,-0.42147288887057316,0,0,5,8,-0.4433087881146128,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
56,0,-0.45858616984412537,1,1,5,8,-0.17925671760725428,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
36,0,-0.30027996250561056,1,0,5,8,0.10809406500369463,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
59,0,-0.42081601664095275,1,0,5,8,-0.5869841794200872,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,0,-0.4001245414079104,1,0,5,8,-0.043347563669643305,2,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
41,0,-0.3321382656421996,1,0,5,8,1.0089775996758588,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
33,0,-0.46942456163286184,1,0,5,8,0.41097732235037054,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
59,0,-0.36136907986030714,0,0,5,8,-0.3112827528609335,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
57,0,-0.4474193419405787,0,0,5,8,-0.6219322475754728,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
56,0,-0.42902691951120764,1,0,5,8,0.7022112236452512,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
51,0,-0.43888000295551355,1,0,5,8,-0.695711502570176,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
34,0,-0.4464340335961481,1,0,5,8,-0.5365036365289746,3,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
43,0,-0.4339534612333606,1,1,5,8,-0.5093218057414524,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
52,0,-0.4451202891369073,0,1,5,8,-0.3229321089127287,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
33,0,-0.412933549885508,1,0,5,8,0.014899216589332825,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
29,0,-0.1787586000258378,1,1,5,8,-0.7656076388809473,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
34,0,-0.4526743197775418,1,1,5,8,-0.6995946212541078,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
31,0,-0.4474193419405787,1,0,5,8,-0.4471919067985445,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
55,0,0.3657884783294683,1,0,5,8,1.245847839395695,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
32,0,-0.376148705026766,1,0,5,8,0.33719806735566743,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
38,0,0.10599551151460272,1,0,5,8,-0.2841009220734113,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
55,0,-0.18401357786280093,1,1,5,8,-0.6141660102076094,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
28,0,-0.4474193419405787,1,0,5,8,-0.5170880431093159,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
23,0,-0.4165463471484202,1,0,5,8,-0.25303597260195737,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
32,0,-0.4474193419405787,1,0,5,8,-0.47437373758606666,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
43,0,-0.4474193419405787,0,0,5,8,-0.7190102146737665,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
32,0,-0.277617870583707,1,0,5,8,1.0478087865151762,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
46,0,-0.3603837715158765,1,0,5,8,1.098289329406289,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
53,0,-0.13639034121532242,1,0,5,8,-0.36952953311990966,1,-0.4114531064930479,-0.25194037067217256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,-0.4464340335961481,1,0,5,8,0.16634084526267076,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
57,0,-0.4336250251185504,0,0,5,8,-0.8238544191399235,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
37,0,-0.4352672056926014,1,0,5,8,-0.21032166707870822,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
59,0,-0.42869848339639743,1,0,5,8,-0.6219322475754728,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
33,0,-0.44019374741475437,1,0,5,8,-0.7267764520416299,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
56,0,-0.4447918530220971,1,0,5,8,-0.39282824522350007,2,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,0,-0.351187560301191,1,0,5,8,-0.058880038405370275,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
43,0,-0.4464340335961481,1,0,5,8,-0.2802178033894796,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
54,0,-0.33312357398663023,1,0,5,8,1.245847839395695,2,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
51,0,-0.4536596281219724,1,0,5,8,-0.36952953311990966,2,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
26,0,-0.4474193419405787,1,0,5,8,1.366224518597579,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
39,0,-0.44150749187399513,1,0,5,8,-0.6724127904665855,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
50,0,-0.40176672198196134,0,0,5,8,-0.5598023486325651,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
41,0,-0.4474193419405787,1,0,5,8,-0.5598023486325651,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
51,0,0.17102586224702165,1,0,5,8,-0.7811401136166743,1,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
60,0,-0.3764771411415762,1,0,5,8,-0.07829563182502898,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
52,0,-0.19058230015900487,1,0,5,8,-0.6413478409951316,3,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
48,0,-0.15051309415216088,1,0,5,8,-0.5054386870575206,2,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
48,0,0.11256423381080666,1,0,5,8,-0.5869841794200872,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
39,0,-0.4319828445444994,1,0,5,8,-0.2996333968091383,1,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
47,0,-0.38961458573398405,1,0,5,8,0.17410708263053426,2,-0.4114531064930479,-0.25194037067217256,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
40,0,-0.045085101298087744,1,0,5,8,1.1643023470331284,5,-0.4114531064930479,-0.25194037067217256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
